Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Fuel_Type,Emission_Factor,CO2_Emissions_tons,Estimated_Capacity_DWT,CII_Value,CII_Rating
2023-10-15,Container Ship,Transoceanic,Diesel,Fair,16.273614480854093,1325.2009727996115,1553.8802723726008,10.723470435042767,Moderate,668.6318403185205,476918.6229855261,487060.50946634624,46.2482885016434,0.6561069397582445,1.0222800077321068,3,59.742312902490085,VLSFO,3.151,67.54507853502285,1119.1930941974824,38.83927694128072,C
2023-10-22,Bulk Carrier,Transoceanic,Diesel,Critical,15.493019782210743,2579.8358150282015,1603.80321822249,5.256187377626736,Calm,428.1992083789546,282378.8664673189,512327.1840985774,64.02744081233206,0.2507218418902445,0.981440181732122,8,81.49880977879371,VLSFO,3.151,149.44603704760016,525.4054746826175,177.35307740256155,E
2023-10-29,Fish Carrier,Transoceanic,Diesel,Good,23.856977449934092,718.8695560548729,1042.6591536952196,8.83285518427484,Moderate,370.644524030625,148031.84956091075,590782.6242604965,62.05077975687404,1.0899834046668213,1.1954760418527235,8,73.81575555619992,VLSFO,3.151,18.089855997997812,502.12115453920046,34.55287831122935,C
2023-11-05,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,16.383920976939287,2682.470396523299,510.2610238201964,6.022577200868688,Moderate,346.6859926674917,205791.90447304645,202519.1340278661,15.00524372362142,0.9209522897217606,0.7255913311874448,6,92.9442544192638,LNG,2.75,41.7609538000411,373.004221545121,219.4139652283634,E
2023-11-12,Tanker,Short-haul,,Critical,21.15111552326628,783.014802338067,474.9258364561472,6.891006966692116,,1505.5940172165954,82070.40529604844,312436.6952483209,51.45419186370108,0.223342246130573,0.5503954254284116,9,76.93062196714361,VLSFO,3.151,10.047056206552941,1957.080261043023,10.809469957949702,A
2023-11-19,Container Ship,Short-haul,Steam Turbine,Critical,19.166345075662406,2548.4448668281257,1107.9835406563618,6.511108414642091,Moderate,908.5261232105393,197130.40331712685,927196.4894341916,26.75685341983592,0.6519736010247191,1.043186245964926,7,64.8685415730834,MGO,3.206,83.42602775378376,1400.565052301906,53.76070698353767,D
2023-11-26,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,23.51881115350116,2917.162554131708,941.5055505075562,13.04727722960647,Moderate,493.39015281200625,274608.0101173959,620415.9325390321,58.15760894884735,0.55439695807351,0.6288370476727455,5,51.23998734174226,LNG,2.75,58.698311108555146,962.900614165589,64.74723955184328,D
2023-12-03,Bulk Carrier,Long-haul,Steam Turbine,Critical,22.110452660971127,2168.7272986639687,341.82652347463016,9.731102795677835,Calm,1248.8632785055925,76587.55684924872,103885.03761638992,24.55884698640592,1.450009026947635,0.7820354759291125,1,69.87522748488965,Methanol,1.375,8.502277710682252,1787.2761541644443,13.916751329536744,A
2023-12-10,Tanker,Long-haul,Diesel,Critical,14.166123063672263,2232.3530654445026,1450.2315719133358,9.006454477645471,Calm,1754.907774791222,340929.9425278872,397220.54988284345,23.752509388963315,0.3995607195746435,1.1319902395183457,5,95.0304420998398,VLSFO,3.151,126.04680749219298,1846.6795860504371,47.065529222041384,D
2023-12-17,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,10.719055572876837,976.5836074376691,1772.5515290789194,6.731633439380463,Rough,1561.40783451279,304356.0215579215,639284.3333927906,13.034847161827088,0.1296691755155862,1.2316489819438683,8,51.020524628535874,LNG,2.75,80.68099812847204,3060.3523697196392,14.873081542867885,A
2023-12-24,Bulk Carrier,Short-haul,Diesel,Good,21.549623379089617,2323.037891815496,768.6959489456658,7.47427126392131,Moderate,674.6116490492403,18575.754376365367,703556.3522120554,14.5390745039474,0.3976836147409577,0.7038203281552478,6,64.95192805438172,VLSFO,3.151,45.56376389431301,1038.6322150197207,57.06938750488141,D
2023-12-31,Container Ship,Long-haul,Diesel,Fair,15.417600069421157,1013.8136510946119,663.1023649654052,7.02991551890297,Calm,674.4007978449081,359154.7594969168,157925.09534211687,69.0380442615693,1.1571590429527905,0.852471814764304,9,72.82310444323727,LNG,2.75,22.289295622986327,926.0808132267648,36.29667819267811,C
2024-01-07,Fish Carrier,Short-haul,Diesel,Fair,19.588146869332913,2351.8649460433912,1686.4387808839188,14.139888039337432,Rough,1600.2742872013969,371337.6125362627,676424.9205114136,24.86797627453352,0.5729540470859074,1.4085406474220017,1,56.040899918603586,VLSFO,3.151,115.03221021164615,2855.547090652916,23.88688712205341,B
2024-01-14,Tanker,Coastal,Steam Turbine,Critical,13.423285697604847,1799.3015987317333,1441.52160225846,14.086995800775679,Moderate,1745.8094499529534,214674.97009941816,342146.97501466767,24.430763531732516,0.9272133224105442,0.934193105807248,1,94.41079509178353,HFO,3.114,111.29253845972693,1849.1629566891438,41.751271726171645,C
2024-01-21,Fish Carrier,Transoceanic,Steam Turbine,Good,17.306559689159354,1203.7808650754412,846.6543088155385,13.345116131379177,Rough,1570.455336844369,208208.5061893365,570367.7589794437,70.66235142452933,1.0970289440870262,1.335715790016735,2,99.46808739921104,LNG,2.75,29.122161716570556,1578.8534573319093,21.78590792412499,B
2024-01-28,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,20.618204258419784,504.3270978836537,945.0463963856572,8.85211198092568,Moderate,388.42936949053535,228614.96883797567,704618.2024169218,28.950696935892168,1.422764845085404,1.1329399944555418,6,98.3010260483542,VLSFO,3.151,15.048550860568602,395.14274174459507,40.29837566530218,C
2024-02-04,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,18.32006107766615,2940.194605876998,1323.4174162294146,5.51859170946439,Rough,1704.249558266211,494160.32958509045,824387.0344168133,32.42741958528711,1.0086558665222949,1.0004915261685108,4,64.71066604928922,VLSFO,3.151,122.52106155290603,2633.6455213860845,35.15252980369269,C
2024-02-11,,Long-haul,Steam Turbine,Critical,22.60909309040279,2285.3566113652055,1301.2429244854693,12.267302256689433,Rough,1942.363399701189,288842.3739146945,843261.0263378083,50.92596687254485,0.6065269400631425,1.1182694557161277,2,72.17908933517592,LNG,2.75,67.44787741750939,2691.033397056997,19.26153163608344,B
2024-02-18,Tanker,Transoceanic,Diesel,Fair,24.905804910197034,1445.3847251789991,341.48639794783355,6.28472696512885,Moderate,1612.199513330179,458479.06482476456,950997.5356139834,20.848283126998133,1.0953157493488004,0.6651972502351858,4,95.54914516510638,LNG,2.75,9.607876443529332,1687.2987304536748,16.674853234190557,B
2024-02-25,Tanker,Coastal,Steam Turbine,Fair,24.69486441832767,1204.6026697578845,664.0944104673705,13.442689231816596,Rough,1723.3046854898732,175029.02313319437,797597.0755701688,56.97194282816244,0.2193803411713708,1.2304860382122909,2,83.69281286919053,MGO,3.206,18.10460501145149,2059.0832431254867,13.239918904738634,A
2024-03-03,Container Ship,Transoceanic,Steam Turbine,Critical,15.66686814195538,1308.0412680023055,108.36316180932508,5.935637528652475,Rough,294.73598670944943,296642.350005672,865345.7460673531,17.122064172259154,0.7662785883248104,1.1520975090673984,3,62.099244269606665,MGO,3.206,5.534939881793367,474.6208914070514,107.61786925141952,E
2024-03-10,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,12.090036998335712,2359.0692520602315,1528.7578580351085,11.06298377185843,Rough,237.24388356327444,229811.2212924073,943008.5150204962,25.730802570921668,0.9505331083771352,0.5859464642217523,1,58.37752271972403,HFO,3.114,163.76951859780218,406.3959423257897,263.5997578448885,E
2024-03-17,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,17.515430331246794,1451.9401055817439,136.28121340979027,14.547321912597198,Calm,1946.9651659594315,148018.56125458225,501653.31446864514,31.6456328764737,1.2478340590076031,0.5732402677558809,6,57.38822591459717,VLSFO,3.151,5.885824548533004,3392.62128238086,12.730220851146816,A
2024-03-24,Tanker,Coastal,,Good,22.9410465899798,2263.481279728614,1514.8321880650265,11.186525331283468,Rough,945.133471250972,79264.7978430168,112054.14116161854,22.53982686964757,0.5724544722814221,0.8973630959563527,5,54.446801710138395,VLSFO,3.151,85.23233958548795,1735.884278901512,32.41299148356681,C
2024-03-31,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,19.340876272899244,2351.452265232896,166.40504329825256,11.053550496072102,Moderate,1652.0481433426112,202454.33070628915,609079.7540172256,35.731117125365955,0.8964419443246405,1.1727540661151936,9,97.81561334964276,VLSFO,3.151,11.59507991087864,1688.941148318879,41.2565344924874,C
2024-04-07,Tanker,Coastal,Steam Turbine,Fair,14.621611312413966,3086.0992802315764,1347.688374082921,10.106170152637395,Rough,1672.1392129995288,120683.86920365332,156596.6088431062,50.12593803749426,1.1615822234365416,0.9676494208683571,4,64.85473076649639,Methanol,1.375,67.07430517104247,2578.284102388637,19.30349421485728,B
2024-04-14,Fish Carrier,Long-haul,Steam Turbine,Good,17.657428243724997,1951.7765353034636,1181.513700921069,5.064336598443497,Rough,747.8795135413723,141127.7567333885,71854.69355617992,52.23581221600343,0.3599103338145224,1.3869967702429256,3,58.68013563610121,MGO,3.206,77.19612531495747,1274.5020191828962,51.26443939541197,D
2024-04-21,Tanker,Transoceanic,Diesel,Critical,24.344364310137113,2173.3466987100624,1507.0889060279233,6.757974452377878,Calm,1273.4945969349442,107304.59278783532,339716.0140082467,55.12238196169388,1.2809258378059272,1.0753282355487848,6,67.24944065650811,HFO,3.114,75.25927521710484,1893.6880136142827,26.37015778363772,B
2024-04-28,Tanker,Coastal,Steam Turbine,Fair,21.098389616336856,2891.6010738241225,585.1117505459214,11.76705812508841,Calm,1665.3788954542665,171755.49528539352,200070.1575101926,34.484687102060036,0.9191418660849172,0.9479955452114271,4,63.722394971042874,HFO,3.114,45.02194367018174,2613.4907456178607,29.44180647659977,C
2024-05-05,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,15.3977086843323,2695.1968359501375,337.4291575805045,5.851241528508471,Rough,1837.826784497116,479289.87700978224,109356.91990165142,37.738225564220926,0.7774881959056814,0.563310465082152,5,85.78832026279635,Methanol,1.375,14.21030174661558,2142.2808826041587,19.658224029438827,B
2024-05-12,Tanker,Coastal,Steam Turbine,Good,15.623359182405192,639.5852461312307,1032.5472318933714,9.24390806852137,Moderate,1096.3192172756983,191660.45260954837,375953.74026539334,37.376909745151515,1.110146219501546,1.120254049208668,6,50.05283686798162,VLSFO,3.151,23.396467139248735,2190.323837522593,10.345036506735587,A
2024-05-19,Container Ship,,Heavy Fuel Oil (HFO),Fair,15.230363216576299,2758.667723972058,1354.4999457415304,14.6676535482055,Moderate,423.20780460166674,85286.63764906846,611826.3000353397,55.16972004700449,0.1646711664655655,1.140665582793171,1,88.63915263106296,MGO,3.206,142.68181021728756,477.4501922002316,220.6284663815637,E
2024-05-26,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,18.05098009593062,2021.3169287190717,1354.882036753357,8.4957838356145,Moderate,1564.2192769279693,208344.76290718425,589982.7908115125,15.945262130572992,0.6595792388613797,0.889467207697344,1,70.29755669481096,HFO,3.114,87.19802803032374,2225.140318487673,28.92329556749367,B
2024-06-02,,Short-haul,Steam Turbine,Good,18.927484867145296,890.200001285235,1207.5056682274835,12.67601186650086,Moderate,649.8408325914351,211601.88385941667,109547.6682743954,58.09144973052992,1.2969429646387218,1.3443338184913785,1,70.20758559819171,MGO,3.206,33.20117809544977,925.5991742980157,29.705807177364733,C
2024-06-09,Bulk Carrier,Short-haul,Steam Turbine,Critical,16.364322566758833,2741.4925749739423,309.53560986981637,5.991111462851848,,1094.0096906929389,281273.494259297,716281.4937658905,17.649366695884808,0.9097460396307628,0.6989964961657572,2,63.3545060076095,VLSFO,3.151,29.967468223324335,1726.8064414574355,56.065509699896765,D
2024-06-16,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,17.616768334448466,909.9173634417308,1749.5747113298864,9.934632528829711,Rough,1521.729501593601,397292.32493192115,179766.65333397992,32.98236139664357,0.9274322545130772,0.8036613851149609,2,82.33292858578278,Methanol,1.375,21.934544847997522,1848.2635413704604,6.783162753814732,A
2024-06-23,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,13.572090210312593,1540.1384501070982,976.6041122193556,8.474396187528804,Moderate,171.08965250161435,498578.6136256809,514358.99851407536,54.88235161307106,0.4403187868787047,1.3084400982545898,5,73.8428558861288,Methanol,1.375,27.892785127784492,231.69425186567457,123.27019220722413,E
2024-06-30,Tanker,Short-haul,Diesel,Good,18.95276646146297,513.8874774377408,953.7159716699482,13.301674737733999,Calm,1699.376427603813,27512.711288141218,742210.8559692024,36.557499582938426,0.7749618926124991,1.3790160914367264,6,97.7280674754444,MGO,3.206,16.946292564278647,1738.8826685136346,10.218458024656782,A
2023-06-04,Tanker,Transoceanic,Diesel,Fair,19.27418039123597,1628.2453926143075,1368.2712005809535,9.530967195460287,Calm,1808.9113043802108,99385.91559929978,651685.0424248842,20.357883507193492,0.9524863528694002,0.6774683190099732,5,75.05877731933238,MGO,3.206,64.53688499119049,2409.9930334387445,19.57131586983149,B
2023-06-11,Bulk Carrier,Short-haul,Diesel,Fair,14.047005555491461,2731.532131699805,1877.05275869737,8.717841764988975,Rough,1554.7908994980646,233951.204022898,79456.43224236873,64.84726292763497,0.5869779613598354,0.5692205723856211,6,75.31322546043408,Methanol,1.375,91.66907654639938,2064.4327606376073,23.656235473170312,B
2023-06-18,Tanker,Short-haul,Heavy Fuel Oil (HFO),Good,20.468101327663568,1184.9039793463676,1182.4991883174096,6.864706625048471,Calm,734.5189435739844,315817.1028206476,459452.30839046655,61.236511628129506,1.1084527390349508,1.0298018876549926,2,59.26019110368907,LNG,2.75,35.78018196981062,1239.4812265940518,24.411908889293112,B
2023-06-25,Tanker,Transoceanic,Diesel,Fair,17.196838393253554,801.2455713126053,1422.0143696248397,13.570704727552512,Calm,1477.1179894755348,228082.3592448512,81431.08291663567,23.85221447197656,0.4455602332504049,0.9239346868871756,5,66.88463632397165,VLSFO,3.151,38.31214465556239,2208.456337148583,12.199545789930221,A
2023-07-02,Fish Carrier,Coastal,Diesel,Good,23.06180745092281,1581.0542219806375,1744.6841630965985,8.644416773192969,Moderate,1488.8608207575985,322216.7698021325,985938.0868914208,64.68709330739672,0.8310414148077341,1.3440219114368217,5,78.29065883129135,MGO,3.206,68.5934898747189,1901.7094031178697,20.67387692463373,B
2023-07-09,Tanker,Short-haul,Steam Turbine,Good,11.606103141142151,1522.2941973321563,54.67608276240019,5.241534272332384,Calm,102.89489468530708,436008.4884442463,163216.56704968924,61.75269691851732,0.8681902092803385,1.0337478870102932,4,73.23140597630814,MGO,3.206,4.442812125288432,140.50651262737696,578.3145267375123,E
2023-07-16,Bulk Carrier,Transoceanic,Diesel,Critical,11.37132807199008,1029.586640866575,1458.1571688903182,5.924124548250821,Rough,881.9974836639483,388393.2838508257,261061.0975768906,69.92991391370614,1.4855208383008591,1.19771822483788,3,59.96090847949748,HFO,3.114,73.41257152346985,1470.9541700248435,34.226852070887944,C
2023-07-23,Container Ship,Transoceanic,Diesel,Fair,22.390147392541373,711.8513966848138,931.670075527709,5.275796691602998,Rough,1743.7348762526558,408998.7446253488,620316.5483106286,53.97225457472667,1.4824592906693703,0.8855614584680472,3,88.80222308275862,LNG,2.75,15.724038584947493,1963.616242610947,8.59498926289842,A
2023-07-30,Tanker,Short-haul,Steam Turbine,Good,16.82585713537015,733.5012340997071,1598.0476772524044,6.569149443386688,Moderate,1001.0756498479128,285685.4983632985,708227.0358642171,47.869420769554814,1.1081753273235393,0.9130115419451162,8,84.27521425714718,Methanol,1.375,15.334520313865674,1187.8648528775636,8.078178224586233,A
2023-08-06,Container Ship,Long-haul,Steam Turbine,Fair,13.03590849638322,1527.6134317880849,1210.741241794606,5.9912081215932815,Calm,616.0458875267068,139043.91917480255,801558.6958673067,45.03261193360767,1.3303621417944935,0.7589906238387535,4,69.75480674164974,Methanol,1.375,34.2228371959721,883.1590485346056,32.00558371264898,C
2023-08-13,Tanker,Transoceanic,Steam Turbine,Good,15.196170967622772,1113.2757229171887,1344.6201644762089,5.071727199282981,Rough,715.6929466059494,32565.2838365741,247414.33689108692,56.65061079188679,1.4028359144081928,1.2039231658362888,8,88.52117140161592,HFO,3.114,55.90365523489294,808.4991819176092,51.42342516142825,D
2023-08-20,Bulk Carrier,Long-haul,Diesel,Fair,23.35171443438386,2046.0221789121856,1060.0841562975647,14.357607192066062,Calm,257.1194183537776,94347.74274656968,646436.0926855154,57.95723218010128,0.5937720465239138,1.3741655851378822,7,99.4078012009004,VLSFO,3.151,53.50074908363125,258.65114734219543,195.12149275346496,E
2023-08-27,Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,11.196418304382208,1941.8290042152132,1278.1342379571313,12.03481701517879,Calm,1003.2402416709964,315770.6086674313,924391.4438540132,19.811866838433303,1.017060002274622,1.2135794028957476,2,96.20566640708353,Ammonia,0.0,0.0,1042.8078502423105,0.0,A
2023-09-03,Bulk Carrier,Coastal,,Good,10.446054296837467,2172.344885233952,80.78822031306451,9.37957012705081,Moderate,1911.0678071141024,284851.7643051928,196404.78295576465,45.47641786685766,0.7335237805492935,0.956916038726508,7,95.4038640605634,LNG,2.75,8.116898440403,2003.1345962055962,50.15704465830563,D
2023-09-10,Tanker,Transoceanic,Steam Turbine,Good,19.817515745161252,1310.978632410589,1200.2272234541545,5.236125029152567,,1853.4979148395748,328349.52607910894,70351.34797519415,61.07594339445303,0.4606126270984244,0.9638205683608352,2,99.36820907580028,VLSFO,3.151,45.35670619395242,1865.2826010235178,20.259718005611383,B
2023-09-17,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,18.324117911814437,858.7294599229751,1512.2571256761514,9.833303902266932,Moderate,1142.340410423701,474453.80697436,664994.2676496991,36.08324661553003,0.2407562773866488,0.930131641442774,1,61.19854834943787,Methanol,1.375,17.73690881799331,1866.6135737420539,6.283445813615942,A
2023-09-24,Fish Carrier,Short-haul,Diesel,Fair,14.366869140667681,755.8621510446138,647.4793546358117,7.637857641270414,Moderate,184.53702260044344,212829.29168045227,601440.9475165433,39.74651636060106,0.4983876959818636,0.5455218648766778,3,63.58503528151667,Methanol,1.375,8.41915203782444,290.22083857219457,44.80369524748506,C
2023-10-01,Tanker,Coastal,Steam Turbine,Fair,22.060374467861124,1163.2677518691191,252.0827007160488,13.940002057525138,Moderate,1706.7100432239624,384159.5780283867,924682.0830078658,17.93384269736187,0.8718483925833598,0.7791474120127345,5,54.8842708371315,HFO,3.114,7.624441162975435,3109.6523962003735,9.726422461437647,A
2023-10-08,Bulk Carrier,Short-haul,Steam Turbine,Good,11.02711947855525,1690.1291923515603,439.10002040853,8.084454639238215,Moderate,1111.8115110158326,273105.87553554965,71495.13937925818,68.02211212185797,1.151554927371132,1.4454140871861585,2,87.71954691370233,MGO,3.206,38.59515692649387,1267.461529537564,69.34810011176337,D
2023-10-15,Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,10.918725184342994,2324.6006885084,199.73741881424135,10.911134572332163,Rough,1165.4911739384347,437270.3627688428,893240.8496918738,12.810590160451612,0.7300588526735486,0.559359585649946,6,55.28199451091297,HFO,3.114,24.9667494374928,2108.265420322996,59.289431212443844,D
2023-10-22,Bulk Carrier,Short-haul,Diesel,Fair,20.349053982988263,2568.756468210997,1762.6350855126122,10.938786974284891,Calm,1538.6507240037251,363846.34932383103,237921.76682282664,23.57474541739876,1.0910826158884508,0.8124188707481054,6,51.76845374869474,VLSFO,3.151,122.65622710093865,2972.1782525569824,23.412745213500436,B
2023-10-29,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,18.18338057435853,848.8456200616259,1541.8002967100815,7.294015888572713,Calm,264.9910644354474,209204.4698534832,822615.398273796,53.647624940461334,1.216249994927838,0.6748331723321678,9,79.8939703531488,VLSFO,3.151,40.08920718474647,331.67842737584454,78.3938722936507,D
2023-11-05,Fish Carrier,Short-haul,Diesel,Good,11.410071518034915,1253.857786110879,260.8371998298727,5.087774609580795,Rough,1830.6360513353784,401937.3911247037,106694.31475810592,15.57485533767724,1.3083412005843351,1.494848217493424,1,59.31825838642975,LNG,2.75,14.452734882269322,3086.125758126057,17.954234264525542,B
2023-11-12,,Short-haul,Heavy Fuel Oil (HFO),Good,23.538904204085732,663.4953103841492,317.5045389887667,8.788157685111523,Rough,930.2961646151152,67951.40196470724,104148.38056173285,36.785121318558474,0.5626177088505407,1.1640486714095837,9,51.57240383208499,VLSFO,3.151,4.3867401765376535,1803.8642674948294,7.65928303126365,A
2023-11-19,Bulk Carrier,Short-haul,Diesel,Good,20.35346139083696,2991.8162961718294,1861.5298475955365,6.9227423111903414,Moderate,1026.7340401727702,451555.45379232184,99413.351531429,42.3801328266978,0.5133301491936133,1.2536091652156127,5,59.34758625568664,VLSFO,3.151,155.66985732864828,1730.0350443054274,48.33699222308203,D
2023-11-26,Tanker,Short-haul,Heavy Fuel Oil (HFO),Good,17.627928712639683,1566.6130166786445,466.0356034831786,14.99347040270687,Moderate,679.9812947640556,276447.1588473791,536580.3767830078,44.84100898935497,0.8858032098357296,0.5150113212827092,3,53.147477156429325,HFO,3.114,23.997214546529,1279.423466823575,40.246435807702724,C
2023-12-03,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,25.118032049145516,2581.618971943742,1041.250802167453,7.035217087520966,Moderate,1357.0319989188856,146820.63289094585,99956.13415622008,15.037815403986864,1.4943929352015874,1.164108448478696,7,80.82940148050031,HFO,3.114,59.28935997847621,1678.8841362957053,33.91569239754027,C
2023-12-10,Tanker,Short-haul,,Fair,23.455066503980486,1049.78946224027,957.5474661604816,12.539746083868271,Moderate,1155.1428061928657,262432.03980754386,525450.1878689931,69.52166197277876,0.6568162392583744,1.2983744621726978,8,86.95089021184268,Methanol,1.375,10.368697964280296,1328.5002642049267,8.150838109442018,A
2023-12-17,Fish Carrier,Short-haul,Diesel,Fair,22.59229609316385,1709.9700553857083,1194.6793669498895,5.13760139333032,,808.1170363374656,156594.88622355202,80754.17654518098,50.950881834353375,1.261525030058351,0.9735733069597832,7,79.37876420655233,VLSFO,3.151,50.81670978040427,1018.0519241073791,41.78161762850168,C
2023-12-24,Fish Carrier,Long-haul,Diesel,Critical,11.391702835637627,2329.788222946758,951.177390432504,8.683317293857,Moderate,1860.730288361964,158187.09440343798,639461.3887046758,21.903809136704744,0.8869948929959018,0.5556979932334665,8,91.84849784036058,VLSFO,3.151,111.5380042480764,2025.8690475222031,57.88286003597377,D
2023-12-31,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,12.743336101944358,2894.746858122341,1926.6413985968984,10.072367196651644,Rough,1850.71743818814,214371.91704926567,481799.2032304007,64.10013125753635,0.4339710167932272,0.575375960916344,1,99.80138487621475,LNG,2.75,215.39800748513028,1854.4005581521883,60.2888839381666,D
2024-01-07,Tanker,Coastal,Steam Turbine,Critical,24.803964686565823,2470.286733330854,1599.0569208576674,7.242146607063024,Moderate,1647.868564470453,339311.2087931981,849512.7842643531,43.96430384473116,0.2318362792611078,0.8131054434750423,2,70.14972598574549,HFO,3.114,90.20065315056951,2349.073415917978,24.01315194288874,B
2024-01-14,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,20.144108489121436,2857.2115353260288,954.0408117367672,6.029349728011223,Calm,1981.9496790254832,88112.37057027798,507550.3838540324,35.36147281816993,0.849192333239037,0.687182343111746,4,60.75897304196719,VLSFO,3.151,76.28136654719407,3261.986797664468,24.511467454852617,B
2024-01-21,,Short-haul,Diesel,Good,23.15153824461196,2355.7637468752073,366.54350100177766,12.340154440688531,Calm,590.9424758916272,91333.11319212372,639322.7860566764,17.39677091547708,0.4971917191809326,0.8903992385095897,6,59.459621294196126,HFO,3.114,21.778300614706538,993.8550953221581,59.782682181129935,D
2024-01-28,Container Ship,Transoceanic,Diesel,Good,12.514074384755427,1627.1855062313987,1191.184636394602,14.761589092291983,Rough,1359.7462576205355,311632.1891007921,587444.4228958642,40.89265017040771,1.4340307880845602,0.7603285778711832,4,58.47081915038778,VLSFO,3.151,87.85865196447828,2325.5125845308385,31.716609717488197,C
2024-02-04,,Transoceanic,Steam Turbine,Good,23.35912286987257,1768.6234934274369,1484.82830658985,7.740291701846728,Rough,1434.7087231169885,276302.79845806205,164286.63523811544,38.55516194591135,0.6444934220280275,1.0812023501283066,2,86.62739739752402,VLSFO,3.151,60.41134206507486,1656.1835703469897,24.565961877004344,B
2024-02-11,Tanker,Long-haul,Diesel,Fair,18.33564010952062,1214.8684180968535,600.6943949021254,9.54550894605237,Calm,339.3474677680363,340953.5543524219,285386.3009287142,45.47304633137194,1.126738644394174,1.0578149367763725,4,75.10143023335957,HFO,3.114,22.997784796567952,451.85220403073015,84.72976875978014,D
2024-02-18,Tanker,Long-haul,Steam Turbine,Fair,16.180849897834662,2123.618257424133,1359.57520498074,11.96918158473826,Moderate,1528.676993999352,333759.6743972526,664068.9556034779,15.683614353558848,0.6398206256589294,0.5367811393850858,7,86.24423991732525,HFO,3.114,101.49651432706469,1772.4974971833014,42.117468661810236,C
2024-02-25,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,21.983971886150552,1925.2413076004339,864.6623811632647,9.603087502585318,Moderate,1897.3657535638467,13519.24875082595,142194.10404635404,59.60664638071833,1.442292816558867,0.8628536538950203,5,76.98036927725455,Methanol,1.375,18.862408678944604,2464.739739985195,8.85073867771605,A
2024-03-03,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,15.663542625320572,1521.8331719108673,367.455547605492,5.530442496414468,Moderate,730.4771006687763,168022.47326823566,640182.4095897522,20.91816188088246,1.243428297057182,1.484169939874088,2,57.790201470281026,HFO,3.114,21.135306363599085,1264.0154941221806,45.50418511858443,C
2024-03-10,Fish Carrier,Long-haul,Steam Turbine,Critical,18.368145756825207,1936.4691880212058,1484.458629859948,10.939731529206123,Rough,1968.5536576947588,399589.8981184728,641659.734735353,19.668712426637818,1.198608674026474,1.0366910846541928,4,98.47909364172632,MGO,3.206,96.25695068395808,1998.9559051553538,32.4385017159341,C
2024-03-17,Container Ship,Short-haul,Diesel,Good,15.906368580551879,1956.6144830139942,1319.4445139765762,12.75961328674632,Moderate,1675.444646082889,257355.1684996731,544519.1343046224,57.68806032132541,0.2487662307061519,0.9565657191808336,7,93.4326577287696,MGO,3.206,94.57144706506462,1793.2109465906688,39.970310434075834,C
2024-03-24,Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,18.988941313300035,1092.0991459949084,904.6170818942512,9.468886503751849,Calm,1311.7969405188758,414670.26434810646,474861.51011431497,66.79206468652433,0.4208052306303662,0.8663335141691936,6,88.79940373016623,VLSFO,3.151,29.336074532816834,1477.25872631422,21.95233148366176,B
2024-03-31,Tanker,Coastal,,Fair,17.36619736122347,2671.952576771451,1151.902622754745,14.378296526781854,Moderate,161.8994158667103,31485.93753143564,247507.55959464097,29.15583381296351,0.1470664806978044,1.2083200410983328,3,70.70288337385183,MGO,3.206,102.25202777522277,228.98559173413548,387.65733493478876,E
2024-04-07,Container Ship,Transoceanic,Steam Turbine,Fair,22.763534545591856,2128.2498683743156,87.47685119019852,11.190821507766058,Calm,1445.3710412868525,130116.9865332304,718202.1502859701,31.62563538792483,1.3215968035601438,1.3266680925295915,3,90.40771396406676,VLSFO,3.151,4.635113091354876,1598.7253497653157,33.14311561291826,C
